Entity,Code,Year,Oil (tWh),Gas (tWh),Coal (tWh),Nuclear (tWh),Hydropower (tWh),Other renewables (tWh)
Non-OECD,,1995,14147.30291,9843.961906,13824.11241,729.3758621,3065.894638,62.6954206
Non-OECD,,1996,14313.62892,10260.22093,14094.91798,809.4082416,3062.573088,65.82559112
Non-OECD,,1997,14950.26984,10103.53336,14006.25077,817.1114947,3117.184726,76.53303339
Non-OECD,,1998,15155.34214,10448.64609,13874.66141,801.4494274,3262.637956,85.32398415
Non-OECD,,1999,15556.13735,10704.9345,14171.81309,830.9685584,3287.434892,98.27756611
Non-OECD,,2000,15907.86803,11132.00347,14553.98487,894.2572179,3393.176522,106.0905469
Non-OECD,,2001,16331.93158,11690.36274,15158.05339,942.1541342,3483.670295,115.2739877
Non-OECD,,2002,16764.99161,12093.11221,16072.53747,1000.105348,3551.015419,121.4098846
Non-OECD,,2003,17385.83303,12598.41359,18319.46254,1074.613128,3607.976693,133.1273935
Non-OECD,,2004,18555.68696,13359.85551,20446.36043,1094.736436,4002.657083,150.5000341
Non-OECD,,2005,19001.70353,13992.85576,22815.698,1092.100369,4283.050383,166.946907
Non-OECD,,2006,19683.25383,14831.44168,24611.41374,1135.500416,4541.463968,200.8701626
Non-OECD,,2007,20503.90741,15580.8833,26536.52789,1161.256845,4754.525442,235.8655458
Non-OECD,,2008,21110.29526,16130.85321,27367.19361,1192.078074,5102.504348,291.9891832
Non-OECD,,2009,21593.76475,15743.7135,28203.92576,1189.605813,5105.739687,384.3650654
Non-OECD,,2010,22870.2516,17090.04889,29316.97748,1220.201989,5492.845654,490.6264327
Non-OECD,,2011,23631.83463,17802.4424,31553.39538,1300.353034,5573.147838,606.4908331
Non-OECD,,2012,24475.22139,18388.61556,32214.91405,1340.606213,6021.493125,736.8183715
Non-OECD,,2013,25139.16865,18572.40424,32895.87847,1357.928453,6285.547282,945.92652
Non-OECD,,2014,25796.75561,19052.02753,33128.50501,1454.570324,6571.981763,1119.702418
Non-OECD,,2015,26499.2273,19559.59915,32703.28693,1581.439444,6668.211655,1370.077382
Non-OECD,,2016,27114.50678,19874.90486,32781.18202,1688.856889,6901.771749,1738.65365
North America,,1965,7203.626188,4946.974955,3581.949282,10.46620222,855.1524254,0.907894737
North America,,1966,7563.294769,5333.658254,3743.792755,15.74323823,891.9016254,1.007894737
North America,,1967,7878.012541,5615.134058,3676.897067,21.60821053,977.4131482,1.247368421
North America,,1968,8426.550677,6022.916166,3814.700623,37.12055125,992.4195286,1.655263158
North America,,1969,8883.351014,6509.58276,3823.198333,39.97337673,1099.487049,2.102631579
North America,,1970,9268.026248,6875.088188,3803.763486,63.12908033,1115.317003,2.16101108
North America,,1971,9581.642435,7102.20033,3601.994035,116.0779062,1167.736782,2.127325485
North America,,1972,10344.30965,7227.80533,3733.334946,167.4796491,1224.912036,4.731290859
North America,,1973,10925.75124,7215.089508,4002.039266,268.8797299,1245.568297,6.504185596
North America,,1974,10596.76967,6998.667436,3916.463147,352.3102515,1373.68737,8.454531856
North America,,1975,10426.88159,6493.972961,3914.479488,508.9054934,1359.021057,10.64434072
North America,,1976,11189.79,6612.531012,4212.051053,571.217402,1341.853061,13.88790028
North America,,1977,11759.62786,6523.529256,4378.191545,765.3988229,1167.429459,15.38657756
North America,,1978,11618.75086,6586.673555,4285.094826,852.3262337,1367.211177,13.54166205
North America,,1979,11483.90035,6829.312791,4646.11803,794.0245097,1359.396203,18.09895568
North America,,1980,10788.54198,6718.063201,4804.908583,789.6395611,1372.200959,20.86313989
North America,,1981,10147.70924,6578.719501,4949.25178,850.1709132,1358.389958,24.13179501
North America,,1982,9596.905305,6226.069571,4797.177974,884.2072761,1569.310479,23.17048338
North America,,1983,9464.565332,5874.590451,4981.900571,941.4516549,1646.043925,26.71426787
North America,,1984,9795.610048,6280.939727,5359.853791,1044.992238,1677.485867,33.2365616
North America,,1985,9788.462649,6113.244615,5469.533821,1222.139679,1624.224937,37.5542734
North America,,1986,10142.09036,5730.362964,5386.465921,1334.500112,1651.995315,44.75502714
North America,,1987,10382.20913,6049.077182,5626.013229,1464.487342,1552.895252,50.72975155
North America,,1988,10794.33539,6349.735738,5892.477993,1677.868153,1465.725996,50.9080509
North America,,1989,10870.85672,6734.131195,5961.087224,1676.062009,1551.76692,156.2994131
North America,,1990,10725.41359,6733.92944,5973.788824,1796.372947,1609.542684,183.4968344
North America,,1991,10509.59937,6882.158295,5909.360162,1929.965595,1622.788806,194.2952797
North America,,1992,10731.3887,7123.76655,5953.834707,1934.961968,1560.579001,207.9908476
North America,,1993,10804.70759,7326.298655,6132.710274,1949.021224,1652.723135,215.3128625
North America,,1994,11139.47809,7519.564224,6180.175128,2067.036911,1598.893921,216.740096
North America,,1995,11064.89913,7836.450987,6251.916943,2143.300063,1770.839453,211.1737481
North America,,1996,11443.31829,8018.773893,6534.483967,2132.217027,1930.792118,215.9225698
North America,,1997,11648.36272,8091.317157,6678.740385,1984.595166,1924.212087,219.4842869
North America,,1998,11900.59079,7974.254425,6764.554569,2077.410009,1783.396517,220.9700686
North America,,1999,12194.10455,8033.311523,6742.610443,2235.707395,1827.445486,227.0648662
North America,,2000,12340.20793,8379.513258,7049.328935,2300.236062,1743.966601,231.2824992
North America,,2001,12336.6568,8039.791175,6875.904058,2353.108607,1500.984288,236.8968143
North America,,2002,12329.7451,8320.542989,6931.602131,2383.866547,1664.484785,260.3195242
North America,,2003,12581.17159,8250.119415,7016.232462,2339.090568,1647.635085,262.8399905
North America,,2004,13077.61269,8281.20824,7038.77568,2444.688714,1648.078961,274.9855517
North America,,2005,13128.41937,8274.37857,7163.931777,2435.127495,1726.594637,288.8682895
North America,,2006,13014.62798,8228.907498,7060.9876,2465.264723,1760.358684,313.863768
North America,,2007,13054.58629,8605.478045,7151.025486,2505.607872,1678.704006,341.6248876
North America,,2008,12415.65933,8687.114088,7020.566253,2509.99232,1757.593663,396.4268043
North America,,2009,11817.66335,8612.36691,6163.803971,2475.96231,1755.59075,455.7432238
North America,,2010,12091.40117,8955.431849,6541.975664,2487.756697,1699.911808,529.2692511
North America,,2011,11972.53884,9170.935084,6185.550389,2460.056283,1916.307541,610.122345
North America,,2012,11764.86476,9531.124024,5487.13448,2402.090739,1805.955694,692.5939971
North America,,2013,11925.8784,9814.944924,5676.330607,2487.010471,1806.336448,805.5613525
North America,,2014,11939.35439,10024.89186,5651.99927,2514.03639,1782.249286,898.1517758
North America,,2015,12095.13274,10247.81198,4933.052319,2503.763388,1723.593775,972.821862
North America,,2016,12175.29085,10313.20972,4499.901649,2528.565198,1789.35737,1128.797106
Norway,NOR,1965,59.37115,0,8.87742323,0,129.9071,0
Norway,NOR,1966,67.00043,0,8.1736803,0,128.13934,0
Norway,NOR,1967,69.26828,0,8.58120713,0,140.32758,0
Norway,NOR,1968,77.1069,0,8.73472313,0,158.49364,0
Norway,NOR,1969,84.79433,0,9.73142576,0,151.03881,0
Norway,NOR,1970,95.34274,0,9.94044012,0,152.24833,0
Norway,NOR,1971,94.10996,0,9.34803118,0,168.26284,0
Norway,NOR,1972,98.57588,0,10.14979175,0,179.31134,0
Norway,NOR,1973,100.12267,0,10.91131252,0,193.82558,0
Norway,NOR,1974,91.19083,0,12.09710732,0,201.72235,0
Norway,NOR,1975,94.203,0,11.50211652,0,203.76923,0
Norway,NOR,1976,104.16991,0,11.09784609,0,215.92258,0
Norway,NOR,1977,102.5766,3.98909,9.55548712,0,190.02257,0
Norway,NOR,1978,114.5555,6.69888,9.84788858,0,212.829,0
Norway,NOR,1979,113.81118,7.65254,12.26367218,0,234.19331,0
Norway,NOR,1980,109.21733,8.22241,11.35211278,0,221.00489,0
Norway,NOR,1981,101.49501,10.10647,11.37237224,0,245.48604,0
Norway,NOR,1982,97.38962,10.90894,10.93764284,0,244.47423,0
Norway,NOR,1983,96.20336,12.28128,11.65219004,0,279.12,0
Norway,NOR,1984,99.61095,11.81608,13.06639804,0,279.88758,0
Norway,NOR,1985,104.57696,12.45573,13.01313264,0,270.94411,0.013157895
Norway,NOR,1986,112.78774,13.7234,11.59730807,0,254.82493,0.068421053
Norway,NOR,1987,111.48518,15.10737,11.20419081,0,273.09566,0.055263158
Norway,NOR,1988,104.39088,19.02668,11.50196533,0,288.33096,0.071052632
Norway,NOR,1989,105.98419,21.07356,10.07732522,0,312.41669,0.076315789
Norway,NOR,1990,108.55442,22.31797,9.437521704,0,319.48773,0.560526316
Norway,NOR,1991,99.62258,25.14406,8.399316256,0,291.05238,0.55
Norway,NOR,1992,103.46048,27.06301,8.438346536,0,308.10196,0.597368421
Norway,NOR,1993,108.63583,28.47024,9.125279464,0,314.83573,0.639473684
Norway,NOR,1994,111.61311,30.56364,10.28838181,0,296.93716,0.710526316
Norway,NOR,1995,109.10103,30.85439,11.23291458,0,322.39523,0.760526316
Norway,NOR,1996,118.23058,33.4944,11.17046614,0,273.51434,0.797368421
Norway,NOR,1997,119.53314,38.68138,11.08459952,0,291.94789,0.634210526
Norway,NOR,1998,119.5918456,39.50711,12.0291323,0,305.99693,0.710526316
Norway,NOR,1999,118.6060392,37.73935,11.27194486,0,320.68562,0.755989474
Norway,NOR,2000,108.9731,42.36809,11.54515682,0,374.33481,0.753155263
Norway,NOR,2001,118.89349,39.26288,10.28838181,0,318.4294,0.746731579
Norway,NOR,2002,114.04378,41.90289,8.922322008,0,341.44517,0.760271053
Norway,NOR,2003,120.4868,45.14766,8.711558496,0,279.25956,1.446831579
Norway,NOR,2004,116.406771,47.74115,9.83563056,0,287.5781632,1.627681579
Norway,NOR,2005,118.1038127,46.67052097,8.399316256,0,359.3967026,2.210605263
Norway,NOR,2006,121.5692552,46.02651524,7.204989688,0,314.1289474,2.694736842
Norway,NOR,2007,124.1289202,44.58315035,7.92314684,0,351.7263158,3.363157895
Norway,NOR,2008,120.6543191,45.3066336,8.165134576,0,365.9052632,3.466723937
Norway,NOR,2009,124.6717081,43.26923865,6.5,0,329.6921053,3.188552632
Norway,NOR,2010,125.06902,43.05351905,8.861111111,0,307.2368421,3.255289474
Norway,NOR,2011,123.3202086,46.07636149,9.833333333,0,316.5552632,4.364131579
Norway,NOR,2012,122.5270492,45.68283572,9.527777778,0,372.9947368,5.036313266
Norway,NOR,2013,125.1140748,46.22273448,9.027777778,0,337.2473684,5.855973684
Norway,NOR,2014,118.0667665,48.79271227,9.888888889,0,356.4184211,6.5435
Norway,NOR,2015,119.8894462,50.64134049,9.527777778,0,361.45,7.170592105
Norway,NOR,2016,121.0941744,50.98782326,9.54557288,0,377.2639632,6.137931579
OECD,,1965,13261.14626,5209.194351,10309.79492,62.96402222,1861.822014,13.21052632
OECD,,1966,14269.76419,5635.137803,10273.01898,85.5273977,1983.887881,16.22368421
OECD,,1967,15306.77593,5983.819228,10078.17047,105.5683189,2039.125334,16.90789474
OECD,,1968,16682.35729,6532.392971,10308.0816,129.9256576,2084.891754,19.06315789
OECD,,1969,18188.48816,7190.449655,10439.38533,155.3427215,2191.128451,20.82869474
OECD,,1970,19719.83535,7798.303951,10285.7984,191.2236977,2243.036075,25.75064519
OECD,,1971,20652.12915,8272.577039,9759.955282,272.5121062,2323.769688,26.12862713
OECD,,1972,22169.48835,8695.714257,9695.965085,368.0630548,2418.237449,28.55286728
OECD,,1973,23810.06916,8914.181401,10097.90135,489.3843009,2420.568045,31.82363096
OECD,,1974,22814.0147,8958.713599,10009.76485,625.3128115,2645.24537,36.54750371
OECD,,1975,22132.98012,8597.328759,9831.401439,863.4822976,2662.669877,40.51085769
OECD,,1976,23598.69633,8908.597322,10378.10978,1012.402201,2565.440791,43.53964188
OECD,,1977,24161.17929,8950.181196,10515.65546,1248.963899,2551.447847,46.22272176
OECD,,1978,24420.89674,9157.678698,10440.13904,1455.193168,2742.365476,46.43274217
OECD,,1979,24535.00697,9601.261777,11088.16661,1480.126128,2827.123758,52.44879361
OECD,,1980,22863.3163,9508.797407,11473.99503,1626.904933,2812.405853,58.08954104
OECD,,1981,21476.57053,9333.513715,11602.17979,1903.548424,2826.447209,61.38389652
OECD,,1982,20330.88098,8923.652009,11451.13418,2067.899796,3007.447148,81.47146566
OECD,,1983,19995.27277,8708.617449,11681.90572,2305.645405,3156.654496,88.85909307
OECD,,1984,20524.68796,9354.499074,12184.97183,2748.028084,3147.300561,99.76263186
OECD,,1985,20308.74101,9337.655969,12679.34078,3286.48892,3134.706358,106.5020988
OECD,,1986,20982.88841,9024.189661,12517.09487,3611.199928,3101.829712,123.1747044
OECD,,1987,21279.83877,9532.184505,12853.43787,3888.964518,3117.881854,131.5222095
OECD,,1988,22083.90854,9841.033092,13126.29673,4195.076116,3132.42993,138.12992
OECD,,1989,22357.40257,10380.04643,13220.39524,4356.753319,3055.566933,247.7248384
OECD,,1990,22577.86105,10528.77238,12922.72691,4519.814683,3156.374197,276.1265147
OECD,,1991,22607.56556,10911.24185,12651.85834,4767.776506,3199.287899,291.2060311
OECD,,1992,23213.39353,11174.89708,12326.4946,4827.175927,3182.237219,312.2366556
OECD,,1993,23285.69003,11578.2106,12265.6032,5017.892177,3371.860218,326.9073793
OECD,,1994,23957.32547,11854.82448,12263.808,5168.60213,3252.505375,338.1255558
OECD,,1995,24205.39501,12481.42842,12342.30785,5386.515406,3473.633125,345.1942371
OECD,,1996,24892.54515,13145.032,12732.36402,5529.296378,3564.118208,358.5782667
OECD,,1997,25229.48494,13287.26311,12861.78923,5476.560416,3628.084339,381.8662861
OECD,,1998,25355.25991,13346.80007,12794.40452,5602.709967,3564.929688,403.092161
OECD,,1999,25780.70294,13688.99258,12636.50968,5810.781632,3586.892064,428.9749424
OECD,,2000,25839.4404,14241.43468,13180.2986,5900.88699,3597.705093,463.8034483
OECD,,2001,25816.13527,14111.17089,13016.81735,6044.602428,3325.505605,491.6327496
OECD,,2002,25744.72955,14425.15969,13186.36084,6098.74893,3384.200012,561.222085
OECD,,2003,26134.76321,14663.93769,13485.14494,5880.806991,3304.408308,610.3473359
OECD,,2004,26617.51337,14878.66934,13540.84825,6167.881314,3375.556418,699.0168354
OECD,,2005,26777.69761,15072.76704,13636.13229,6189.618583,3401.652716,789.8560719
OECD,,2006,26652.90328,15092.37547,13696.35462,6249.081798,3454.16793,882.9321476
OECD,,2007,26503.73061,15565.28199,13937.76204,6066.324931,3360.558078,1010.659089
OECD,,2008,25703.96124,15828.5729,13667.96617,6012.814761,3494.995963,1142.637556
OECD,,2009,24410.47997,15372.64165,12223.50539,5947.106635,3461.811226,1288.759618
OECD,,2010,24643.2063,16337.4479,12965.48981,6059.097446,3563.08945,1487.610841
OECD,,2011,24350.44538,16230.64269,12724.19575,5679.008985,3641.716746,1761.38046
OECD,,2012,24093.80509,16623.65762,12180.14819,5163.399194,3655.599292,2037.228526
OECD,,2013,23949.33727,16949.85956,12309.61981,5199.834231,3707.073715,2319.111203
OECD,,2014,23686.88808,16686.80302,12105.48717,5232.911612,3654.48566,2570.15465
OECD,,2015,23986.09962,17037.05966,11312.2434,5195.552848,3603.582988,2894.756962
OECD,,2016,24269.71343,17389.26633,10621.96081,5196.776024,3684.906591,3140.946515
Other Africa,,1965,155.9227701,1.95692,43.32885727,0,31.98177414,0
Other Africa,,1966,170.1858132,2.80591,44.26216813,0,35.42485773,0
Other Africa,,1967,178.2742385,2.93319,44.18996689,0,36.27661884,0
Other Africa,,1968,186.0757567,2.75583,44.73506871,0,39.64569938,0
Other Africa,,1969,201.460312,2.17646,43.25216457,0,45.3415469,0
Other Africa,,1970,215.2525466,6.0639,43.81945493,0,57.37879688,0
Other Africa,,1971,252.0987183,7.11693199,44.11845762,0,53.60475659,0.431578947
Other Africa,,1972,267.8558923,11.91517206,45.9370281,0,61.44526109,0.434210526
Other Africa,,1973,295.1491532,22.46218262,46.496625,0,62.38149987,0.447368421
Other Africa,,1974,305.4572077,24.43677996,44.02174651,0,71.97583181,0.460526316
Other Africa,,1975,310.670077,26.11279865,44.0818755,0,75.39506729,0.452631579
Other Africa,,1976,354.6453991,25.13517429,46.45360642,0,80.52455905,0.486842105
Other Africa,,1977,376.5154018,29.72971182,40.9377074,0,89.03041769,0.497368421
Other Africa,,1978,396.0021868,34.70607662,39.37197385,0,89.45684458,0.513157895
Other Africa,,1979,424.9793904,60.50774512,36.01555398,0,95.3233368,0.528947368
Other Africa,,1980,455.8839531,59.68538381,40.00722075,0,92.02213778,0.544736842
Other Africa,,1981,464.2443286,66.98127957,38.56080621,0,95.12847964,0.573684211
Other Africa,,1982,478.5150991,63.66045789,38.74275082,0,96.44148404,0.621052632
Other Africa,,1983,479.3243544,68.800114,37.59543633,0,91.74789227,0.605263158
Other Africa,,1984,460.7896929,70.14904382,38.28028131,0,90.73918295,0.615789474
Other Africa,,1985,479.5186609,81.88883466,42.93184231,0,100.4902522,0.707894737
Other Africa,,1986,467.8681989,95.96799684,50.72529527,0,104.9258334,1.734210526
Other Africa,,1987,496.5509302,96.09531251,58.26112785,0,98.86710713,1.731578947
Other Africa,,1988,525.4546511,104.0147995,58.62483332,0,105.9257141,1.647368421
Other Africa,,1989,539.6314733,121.9477479,59.71015618,0,113.4494678,1.623684211
Other Africa,,1990,540.2096592,114.764178,78.73513896,0,122.9801393,1.926731302
Other Africa,,1991,546.4572085,110.1660426,67.76890081,0,127.5406774,1.943213296
Other Africa,,1992,568.386891,118.2675493,68.24925748,0,123.9837249,1.922160665
Other Africa,,1993,588.0594288,121.9502342,78.36327098,0,121.3056015,1.887950139
Other Africa,,1994,610.9712891,124.3664276,75.59415361,0,120.0352689,1.594404432
Other Africa,,1995,620.6838529,134.1881449,77.15980306,0,130.6445984,1.978351801
Other Africa,,1996,634.5498177,150.4115237,77.89903635,0,131.5762629,2.356740813
Other Africa,,1997,652.7794835,152.4928853,82.24526005,0,132.5908373,2.354372392
Other Africa,,1998,661.3230036,169.5152967,85.84534924,0,138.4245598,2.92229049
Other Africa,,1999,702.0396876,137.6222725,77.97609708,0,147.2658411,2.835143676
Other Africa,,2000,706.5558399,173.434477,80.23536063,0,156.2376746,3.710872576
Other Africa,,2001,726.89901,203.7534692,90.28306223,0,169.5788655,4.319739612
Other Africa,,2002,742.361158,226.0008399,88.85763738,0,175.0221877,3.975087977
Other Africa,,2003,756.8329685,228.3490942,80.3824176,0,176.6183813,5.011284237
Other Africa,,2004,802.8794343,266.7127367,91.31548053,0,193.6541067,6.014152924
Other Africa,,2005,841.819266,283.2672924,91.58449525,0,196.7717222,6.008184503
Other Africa,,2006,845.445057,270.8631214,85.75176308,0,211.9211673,8.050397927
Other Africa,,2007,870.1851515,319.5160648,80.13398832,0,205.3647451,6.561727619
Other Africa,,2008,937.0546484,322.1204644,77.84977574,0,212.0041142,7.015449694
Other Africa,,2009,967.8222412,276.2196481,70.79545556,0,220.600319,8.409254261
Other Africa,,2010,1020.438653,325.535809,75.60390493,0,243.963334,10.38771767
Other Africa,,2011,978.9837662,331.553185,83.99871698,0,235.6946278,10.5766767
Other Africa,,2012,1046.15037,341.0649764,81.76581813,0,255.7644935,11.87455034
Other Africa,,2013,1102.393637,353.8200635,96.52173675,0,273.7983834,15.06841843
Other Africa,,2014,1099.194983,382.6156688,138.176656,0,285.542382,20.91815968
Other Africa,,2015,1106.449757,455.7570195,132.6944724,0,273.6496103,27.82769055
Other Africa,,2016,1150.458421,436.8623561,119.3992785,0,260.50569,30.58258313
Other Asia Pacific,,1965,49.18968659,2.53156025,125.5841359,0,27.21902023,0
Other Asia Pacific,,1966,52.21794538,3.247096,134.5784879,0,27.3444876,0
Other Asia Pacific,,1967,56.19465741,4.04346025,147.3762084,0,27.93243339,0
Other Asia Pacific,,1968,59.93045363,4.64240525,161.1238172,0,27.99499813,0
Other Asia Pacific,,1969,63.0088913,4.732247,173.0932035,0,28.46061866,0
Other Asia Pacific,,1970,60.47047399,5.6841625,187.2251668,0,29.11259813,0
Other Asia Pacific,,1971,60.79929635,5.5364615,210.5928651,0,29.97526497,0
Other Asia Pacific,,1972,68.04704014,4.9421685,215.3682466,0,31.09093655,0
Other Asia Pacific,,1973,68.07286191,11.38431625,220.0998369,0,31.01594444,0
Other Asia Pacific,,1974,70.71559641,18.97986925,228.6478422,0,32.78291602,0
Other Asia Pacific,,1975,69.69724933,16.14244,239.6213278,0,33.96891972,0
Other Asia Pacific,,1976,73.61473888,16.22385,253.7322136,0,35.16695972,0
Other Asia Pacific,,1977,75.26133594,17.35196,271.0645119,0,35.82862498,0
Other Asia Pacific,,1978,86.35917594,12.93256,286.779836,0,37.32492498,0
Other Asia Pacific,,1979,93.96784149,16.84024,304.9587098,0,39.93430947,0
Other Asia Pacific,,1980,103.6458704,20.3525,324.0205236,0,40.13772142,0
Other Asia Pacific,,1981,105.6119744,22.81806,333.6258428,0,40.83414465,0
Other Asia Pacific,,1982,106.7890027,23.59727,353.3266783,0,42.17372942,0
Other Asia Pacific,,1983,110.6451858,26.37684,367.957151,0,41.39510088,0
Other Asia Pacific,,1984,103.2310393,26.92345,379.9461349,0,45.2433707,0.002770083
Other Asia Pacific,,1985,107.3383658,30.27289,397.8489703,0,50.29578051,0
Other Asia Pacific,,1986,111.1413672,31.84294,395.7069894,0,53.77069958,0
Other Asia Pacific,,1987,110.4331367,32.20347,379.8410963,0,55.19792679,0
Other Asia Pacific,,1988,109.8553481,29.27271,385.331128,0,61.57352703,0
